@relation kaggle

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric

@data
0.229043,-1.044953,0.349432,0.84243,0.261718,1.35301,0.597681,0.500431,0.001721,0.994163
-0.178304,0.014957,0.264078,0.582361,0.17234,1.394535,0.748682,-0.708779,-0.341275,0.940879
0.006853,0.164129,0.125378,0.58451,0.261718,0.231839,-0.006326,0.046053,-0.43482,0.344259
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.854712,0.899684,0.179437,-0.185368,0.371926
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.550325,-1.780595,-0.422092,1.124254,-1.413451
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.889332,-0.685833,1.484366,2.714509,-0.326717
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.356414,-1.403091,-0.137015,-0.621908,1.415828
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.640182,0.182426,0.685227,0.282354,-0.564637
-0.091897,-0.220579,0.274747,0.567174,-0.185173,-3.380822,0.52218,0.844278,-1.837986,-3.137214
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.640182,-0.157328,1.094523,0.40708,-0.38064
0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.107265,0.484429,-0.311521,0.313536,-0.046833
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.934358,0.52218,-1.09637,-0.154186,1.5297
0.105604,-0.09496,0.324537,0.557118,0.17234,0.273364,0.484429,0.146916,0.095265,0.097406
-0.091897,-0.118513,0.189393,1.280303,0.261718,2.598755,0.295677,-0.974635,-0.310094,2.284822
-0.017834,0.23479,-0.180472,0.621032,0.261718,1.145386,0.635431,0.069371,-0.185368,0.77306
0.142636,0.069915,0.399221,0.568039,-1.168333,0.024215,0.446679,0.711593,0.531806,-0.10629
-0.240024,0.117022,0.235627,0.902912,0.17234,-0.01731,0.220177,0.842278,0.937165,0.005305
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.723232,0.220177,1.072467,0.219991,-0.654954
0.216699,0.2976,0.249852,-0.041313,0.261718,1.477585,0.446679,-1.411151,-0.746634,1.182356
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.349509,0.597681,0.694799,0.282354,-0.506218
-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.06574,0.182426,-1.062528,-0.310094,0.080794
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.647088,0.257927,0.840608,0.251173,0.560396
0.698109,-0.306942,-0.03466,0.062642,0.976743,-1.263055,-1.705095,0.697265,1.810246,-0.062168
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.224934,-0.232828,0.434031,0.126447,0.050524
0.080916,0.203385,0.310311,0.26951,0.261718,-0.640182,0.257927,0.977876,0.18881,-0.569255
-0.00549,0.611647,0.022242,1.012179,0.261718,1.186911,0.975185,0.225218,0.001721,0.612221
-3.498799,-0.110662,0.114709,0.500396,-4.922215,-0.930856,-1.440842,0.546427,1.280161,0.082132
-0.128929,0.022808,0.19295,0.837775,0.261718,0.439463,0.295677,0.750502,0.157628,0.34943
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.474083,0.408929,1.820116,0.313536,-0.523421
0.364825,-0.149918,0.107596,-1.108143,0.17234,0.314889,0.144676,1.048975,0.594169,0.345042
-0.338774,-0.09496,0.527252,1.857252,-1.257711,1.145386,-0.685833,0.674762,2.059698,1.666056
-0.128929,0.069915,0.313868,0.510511,0.082961,0.190314,0.106925,-0.024192,0.282354,0.227867
-0.412837,-0.707352,0.356544,1.604166,-0.989576,1.43606,-0.081827,0.846142,0.905984,1.501588
0.73514,-0.283388,0.089814,-1.848127,0.976743,-0.847807,-1.214339,-1.229753,0.531806,0.044484
-0.400494,-0.16562,0.392108,0.485626,0.261718,-1.30458,-0.006326,1.014629,-0.029461,-1.07252
-0.190648,-0.063555,0.441898,1.289493,0.261718,0.314889,0.182426,0.668277,0.531806,0.290782
0.031541,0.203385,0.086258,0.045008,0.17234,-0.972381,0.220177,0.424206,0.251173,-0.873707
0.031541,-2.426761,0.37077,0.77977,0.17234,1.311485,0.220177,-0.124201,-0.029461,1.184273
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.307984,0.257927,0.874625,0.251173,-0.300208
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.349509,0.031425,-0.142995,-0.621908,-0.215376
0.327793,0.179832,0.157386,-0.508846,0.17234,0.314889,0.220177,-0.671366,-0.87136,0.273724
0.192011,0.226939,0.118265,-0.472443,0.17234,-0.307984,0.484429,-0.296164,-0.185368,-0.42053
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.266459,-1.403091,0.195396,0.874802,0.763645
-0.079554,0.187683,0.335206,0.745008,0.17234,1.103861,0.408929,0.625,1.872609,0.917047
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.349509,0.673182,-1.194301,0.656532,-0.532354
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.190314,0.371178,-0.557922,-1.151994,0.092729
0.117948,0.321153,-3.210528,0.642753,0.351096,-0.183409,0.106925,1.234975,0.375899,-0.118441
-0.22768,-0.110662,0.196506,1.060099,0.261718,-0.10036,0.408929,1.264098,1.68552,-0.193364
-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.847807,0.031425,0.355418,0.905984,-0.662224
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.024215,0.710932,0.041121,0.251173,-0.2398
0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.391033,0.55993,-1.8247,-0.808997,-0.517574
-0.00549,0.611647,0.022242,1.012179,0.261718,1.43606,0.484429,-0.226792,-0.123005,1.127264
0.105604,0.556689,-0.031104,0.619301,0.17234,-0.640182,0.144676,0.454106,-0.403638,-0.540033
0.019197,0.289748,-0.116457,1.524856,-0.542686,-0.01731,0.069175,2.401724,0.282354,0.072585
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.058835,0.371178,0.177864,-0.123005,-0.140213
-0.153617,-0.22843,0.488131,0.580183,0.261718,1.020811,-0.119577,0.700624,0.095265,1.131098
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.477585,-0.044076,-0.873713,0.375899,1.517368
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.640182,-0.157328,0.354855,-0.060642,-0.382014
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.432558,0.446679,0.639484,0.812439,-0.501842
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.024215,-1.138838,-1.129919,-0.123005,0.870152
0.229043,0.124874,0.182281,0.686496,0.261718,-0.10036,0.371178,0.771218,-0.216549,-0.174039
0.080916,-0.142067,0.171611,-0.470713,0.261718,0.314889,0.635431,0.278086,-0.029461,0.049788
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.141884,0.899684,-0.902021,-0.996086,-0.479022
0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.307984,-1.138838,0.29457,0.968347,0.517214
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.723232,0.220177,-0.562737,-0.466001,-0.653279
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.22153,-1.440842,-0.787276,1.186617,-0.212543
-0.338774,-0.314793,0.449011,1.243006,0.797987,0.813187,-1.705095,0.304782,1.46725,2.127707
-0.314087,-0.236281,0.029355,0.460861,0.261718,0.522513,0.295677,-1.059752,-0.310094,0.424462
0.068573,-0.652394,0.395665,1.220985,0.261718,0.647088,0.748682,-0.120609,0.40708,0.294086
-3.498799,0.745117,0.150273,0.685183,-4.922215,-0.349509,0.52218,1.299725,-2.305708,-0.463688
0.130292,0.336855,0.100483,0.382834,0.17234,1.768258,-2.875357,-0.285116,-0.029461,-0.727454
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,2.72333,-0.119577,-1.206843,-1.183175,2.725798
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.889332,-0.42158,-0.323947,-0.497183,-0.467642
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.01731,0.144676,0.38256,0.157628,0.020108
-0.16596,-0.134216,0.256965,0.387041,0.261718,0.771662,-2.837607,-2.101466,-1.962712,3.412929
0.105604,0.203385,-0.023991,0.995678,0.261718,0.024215,0.295677,1.18496,0.500624,-0.022024
0.056229,0.054213,0.392108,-0.02896,0.261718,-1.263055,0.295677,0.887769,0.937165,-1.163259
0.290762,0.077766,0.118265,0.275805,0.261718,-0.598658,0.333428,0.686159,0.001721,-0.599211
0.130292,0.077766,-0.045329,0.285383,-0.095795,-0.432558,0.144676,0.535301,0.282354,-0.351238
0.130292,-0.456114,0.292529,0.202672,0.261718,1.020811,-0.044076,-0.412966,-0.185368,1.094366
0.043885,0.069915,0.285416,0.372779,0.261718,-1.138481,0.408929,0.857248,0.843621,-1.107131
0.142636,-0.000745,0.153829,0.955845,0.261718,0.107265,0.52218,0.945161,0.095265,-0.06998
0.09326,-0.055704,0.068476,0.305076,0.261718,0.480988,0.333428,0.120569,-0.43482,0.358665
0.303106,-0.03215,0.367214,-0.350585,0.17234,1.26996,0.220177,-0.756969,-0.528364,1.144202
-0.104241,-0.055704,0.299642,0.391249,0.17234,0.06574,-0.34608,-0.031803,-0.216549,0.404257
0.09326,-0.055704,0.068476,0.305076,0.261718,1.394535,1.012935,0.10859,-0.091823,0.770902
0.117948,0.627349,0.075589,0.831628,0.261718,0.979286,0.220177,0.012522,0.219991,0.880809
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.730137,-0.195078,-0.661367,-0.43482,0.920012
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.190314,0.333428,1.713545,1.03071,0.120118
-0.22768,-0.251983,0.449011,-1.268911,0.261718,0.896237,1.277188,0.000096,0.62535,0.205867
-0.289399,-0.424709,0.107596,0.666147,0.17234,0.771662,0.295677,-0.505326,0.251173,0.651219
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.681707,-1.780595,1.056295,0.999528,0.603432
-0.054866,0.226939,0.32098,-0.905841,0.261718,-0.183409,0.182426,-1.136715,0.095265,-0.142214
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.301176,-2.384602,1.13879,-2.025075,-3.431721
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.806282,-1.176589,0.200211,1.03071,0.11579
-0.030178,-0.346197,0.235627,-1.08105,0.17234,-1.138481,-0.006326,0.080224,1.124254,-0.918793
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.391033,0.182426,0.01394,-0.216549,-0.33905
0.056229,0.533135,0.185837,0.882801,0.261718,1.602159,1.503691,-0.539244,-0.684271,0.662756
0.09326,-0.212727,0.260522,-0.527256,0.261718,0.771662,0.824183,-0.928038,-0.528364,0.353879
-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.557133,-0.38383,-0.060849,-0.466001,-0.170664
-0.190648,-0.024299,0.367214,2.258633,0.17234,0.564038,0.446679,2.000757,2.215605,0.400701
0.229043,-0.22843,0.324537,-0.869141,0.261718,0.107265,0.748682,-0.397823,-0.247731,-0.187192
0.056229,-0.087108,0.089814,1.312409,0.082961,-1.263055,-0.836835,-2.061606,-2.243345,-0.613377
0.15498,-0.189174,0.246296,-1.223587,0.082961,1.851308,-2.384602,0.199881,-0.341275,-0.573449
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.764757,0.673182,-0.299775,-0.060642,-0.908329
0.117948,-0.212727,0.23207,0.807221,-1.078955,0.314889,0.484429,1.352826,0.999528,0.136513
0.068573,-0.652394,0.395665,1.220985,0.261718,0.688613,0.371178,0.117967,-0.247731,0.529474
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.349509,0.295677,0.213141,0.531806,-0.355324
0.080916,0.164129,0.19295,0.819007,0.261718,-0.307984,0.182426,1.243847,0.126447,-0.259654
0.117948,0.627349,0.075589,0.831628,0.261718,0.480988,0.333428,0.979914,0.219991,0.356122
0.130292,-0.126364,0.377883,0.755362,0.261718,-0.889332,0.484429,-0.595238,-0.528364,-0.956272
0.09326,0.054213,0.374326,0.378926,0.261718,-0.764757,0.333428,1.6991,0.968347,-0.742957
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.231839,-0.044076,1.374999,0.344717,0.362897
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.01731,0.220177,1.060701,0.126447,-0.016961
-2.449572,4.835583,0.352988,0.048976,-2.419627,-0.598658,0.333428,-0.617547,-3.989507,-0.601972
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.224934,0.446679,0.084321,-0.466001,-0.330141
0.167323,0.148427,0.278304,-0.289596,0.261718,-1.595254,0.333428,-0.246906,-0.091823,-1.472895
0.09326,0.10132,0.313868,0.756586,0.351096,0.107265,0.371178,0.741085,0.126447,0.015769
0.167323,0.148427,0.278304,-0.289596,0.261718,0.480988,0.106925,-0.502549,0.219991,0.549811
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.972381,0.446679,1.147819,0.874802,-0.979455
0.130292,-0.071406,0.214288,0.915742,0.261718,0.730137,0.597681,-0.089467,-0.497183,0.455637
0.117948,-0.008597,0.623275,-0.855684,0.17234,2.266557,1.050686,-0.537536,-0.278912,1.480443
0.080916,0.164129,0.19295,0.819007,0.261718,0.605563,0.484429,1.220374,-0.123005,0.418025
0.167323,0.171981,0.047137,0.268047,0.17234,-0.474083,0.144676,1.079146,0.001721,-0.378639
0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.356414,0.295677,0.873692,0.126447,0.275063
-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,1.020811,-0.308329,-0.234267,-0.185368,1.263499
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.356414,0.144676,-0.121852,0.064084,0.37066
-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.263055,0.257927,1.277455,0.375899,-1.153217
0.043885,0.69801,0.022242,0.912997,0.261718,-0.01731,0.295677,0.518934,-0.216549,-0.063265
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.806282,0.861934,-1.584686,-0.933723,-1.01779
0.241386,0.109171,-0.127126,0.380626,0.17234,0.397939,0.408929,0.026423,0.251173,0.255437
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.844403,-1.780595,-1.159314,0.40708,-0.663224
0.192011,0.242641,0.164499,0.576722,0.261718,0.522513,0.446679,0.159652,-0.029461,0.32913
-0.030178,0.093469,0.235627,1.206186,0.261718,0.605563,0.257927,0.460746,0.375899,0.535743
-0.190648,-0.024299,0.367214,2.258633,0.17234,1.685209,0.597681,0.157827,1.46725,1.350031
0.056229,0.124874,0.136047,0.14974,0.17234,-0.349509,0.031425,0.473599,0.62535,-0.233893
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.307984,0.408929,-0.320937,-0.87136,-0.384124
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.598658,-0.38383,1.695003,0.469443,-0.197064
0.130292,0.336855,0.100483,0.382834,0.17234,1.103861,0.710932,0.042461,-0.185368,0.723526
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.058835,-1.138838,0.84391,0.812439,0.775857
0.068573,0.226939,0.01513,-0.609818,-1.078955,-0.10036,-0.006326,-0.269196,-0.466001,0.035226
0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.224934,-0.081827,-0.603781,-0.247731,-0.037937
0.068573,-0.189174,-2.090261,-0.633539,0.17234,1.975883,0.484429,-0.663872,-0.497183,1.624767
-0.030178,-0.063555,0.285416,-1.278877,0.17234,-0.681707,0.106925,1.763714,0.344717,-0.559128
-0.32643,0.093469,-3.210528,0.668414,-0.095795,0.937762,-1.32759,0.277775,1.436069,2.041501
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.10036,0.106925,0.812126,0.438262,-0.024977
0.068573,-0.204876,0.424116,1.412158,0.261718,0.273364,0.031425,1.767578,0.874802,0.346791
0.130292,-0.463965,0.338762,0.26578,0.261718,0.107265,0.031425,0.423604,-0.154186,0.201153
0.451232,-0.267686,0.335206,-0.831336,0.261718,0.273364,-5.782139,-1.010165,-1.619716,-4.093041
-0.338774,-0.314793,0.449011,1.243006,0.797987,0.190314,-1.025587,0.735688,2.059698,0.937119
0.15498,0.336855,0.068476,0.021525,0.261718,-0.141884,0.295677,0.056634,-0.216549,-0.163383
0.117948,0.124874,0.128935,0.3837,0.17234,-0.01731,-0.38383,0.237042,-0.278912,0.333325
-0.672058,-0.613138,0.360101,0.373406,0.17234,1.186911,0.257927,-1.469184,-0.528364,1.044059
0.25373,0.219088,0.14316,0.720541,0.261718,-0.764757,-0.119577,0.338584,-0.746634,-0.507158
0.389513,0.462474,0.136047,0.011679,-0.900198,0.522513,-0.006326,0.52705,-0.123005,0.605313
0.117948,0.171981,0.217845,1.738109,0.261718,0.937762,0.069175,1.015308,-0.154186,0.937673
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.564038,-0.912336,-0.10698,-0.65309,1.257965
-0.314087,0.540986,-0.041773,0.882562,0.261718,2.266557,-0.006326,-1.368612,-1.058449,2.22005
0.15498,-0.330495,0.299642,-0.333637,0.082961,0.024215,0.220177,0.200405,-0.278912,0.008234
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.062336,0.333428,0.314257,0.750076,1.027424
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.096956,-0.081827,0.285445,-0.216549,-0.830935
-0.338774,-0.267686,0.441898,0.616019,0.440474,0.730137,-1.478592,0.813466,1.46725,1.838143
-0.079554,0.187683,0.335206,0.745008,0.17234,0.273364,0.220177,0.962401,2.122061,0.251748
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.307984,0.182426,-0.383572,0.032902,-0.247503
-0.017834,0.23479,-0.180472,0.621032,0.261718,0.439463,-0.119577,-0.295542,-0.621908,0.606964
0.377169,0.109171,0.317424,-1.658297,-0.900198,-2.6749,0.333428,-0.677851,-3.116426,-2.453604
0.710453,-0.283388,0.128935,0.601905,0.976743,-1.346105,-1.25209,0.528603,0.937165,-0.457612
-0.202992,-0.377602,0.434785,0.244803,-0.721442,0.41178,0.245343,-0.27137,0.126447,0.356242
-0.128929,0.211237,0.075589,0.526356,0.261718,-0.391033,0.144676,1.12388,-0.154186,-0.310479
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.22153,-0.874585,0.495461,1.280161,-0.540177
-0.425181,-0.071406,0.424116,1.863279,0.17234,0.730137,0.144676,1.299414,2.090879,0.702236
-0.042522,0.540986,0.253409,-0.836378,0.261718,1.519109,-0.308329,-0.606596,-0.185368,1.734927
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.681707,0.257927,-1.252469,-0.403638,-0.635498
-0.314087,0.540986,-0.041773,0.882562,0.261718,1.394535,0.295677,-0.256808,-0.154186,1.204622
1.37702,-0.063555,0.349432,0.40572,0.17234,-0.391033,0.635431,-0.66923,-0.403638,-0.54776
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.190314,0.031425,-0.233918,0.001721,0.272398
-0.202992,-0.377602,0.434785,0.244803,-0.721442,0.14879,0.446679,0.537049,0.531806,0.006559
0.266074,-0.16562,0.32098,0.483299,0.17234,-0.183409,-0.195078,-0.211804,-0.528364,0.06716
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.640182,-0.610333,0.284027,1.373706,-0.129182
-0.128929,0.289748,0.235627,1.057473,0.17234,-0.01731,0.408929,1.322927,0.469443,-0.113823
-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.854712,0.52218,0.505518,1.46725,0.597248
-3.498799,0.43107,0.466793,0.713201,-4.922215,-1.096956,0.371178,0.69843,-1.526171,-1.059018
0.056229,0.007106,0.406334,0.455401,0.261718,-0.307984,0.257927,-0.220191,-0.590727,-0.312565
-0.128929,0.289748,0.235627,1.057473,0.17234,-1.013906,0.220177,2.387376,1.280161,-0.914453
0.031541,0.171981,0.253409,-0.862994,0.17234,-0.723232,1.201687,-0.713478,0.750076,-1.107456
0.883267,-0.314793,0.086258,-1.337837,0.976743,-0.930856,-0.799085,-0.65232,1.217798,-0.288129
0.167323,0.226939,0.239183,-0.094813,0.17234,0.605563,0.748682,0.186601,-0.278912,0.234521
0.068573,-0.016448,0.274747,-0.03633,0.261718,-0.224934,0.257927,-0.374407,0.095265,-0.217281
0.117948,0.556689,-0.009765,-0.57261,0.261718,0.273364,0.408929,-1.51914,-0.372457,0.141709
0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.640182,-0.006326,0.425876,0.032902,-0.456021
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.224934,0.333428,-0.10498,-0.43482,-0.264019
0.167323,0.117022,0.047137,-0.174809,0.261718,-0.10036,0.371178,0.310743,0.064084,-0.171532
0.019197,-0.016448,0.324537,-0.20781,0.261718,0.522513,0.673182,-0.262031,0.219991,0.227191
-3.498799,-0.236281,0.256965,-0.3018,-4.922215,0.06574,0.069175,-0.88678,-0.403638,0.147157
0.401857,-0.29909,0.328093,0.432395,-1.257711,-0.681707,-2.875357,1.592471,0.157628,-2.197734
0.846235,-0.09496,0.182281,-1.981085,0.61923,-1.429155,-1.25209,-2.003515,-1.151994,-0.538598
0.043885,0.274046,0.182281,0.095763,0.261718,-0.391033,0.371178,0.749357,-0.590727,-0.424966
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.439463,-0.119577,-1.037424,-1.151994,0.600769
0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.889332,0.446679,-0.014698,0.157628,-0.912428
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.723232,-0.38383,0.202133,0.874802,-0.332745
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.190314,0.031425,0.20524,-0.060642,0.282802
0.426544,0.588093,0.160942,-0.889699,0.261718,0.14879,0.106925,1.31017,-0.091823,0.199405
1.142487,0.062064,0.125378,1.05983,0.261718,-0.224934,0.031425,-0.115134,-1.120812,-0.100178
-0.042522,0.10132,0.288973,0.722153,0.261718,0.397939,0.333428,0.620341,0.251173,0.31206
0.167323,0.226939,0.239183,-0.094813,0.17234,-0.183409,1.126187,-2.003748,-1.869167,-0.642875
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.972381,-1.667344,1.001854,1.404887,0.193413
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.930856,0.446679,1.719001,1.24898,-0.950149
0.117948,0.627349,0.075589,0.831628,0.261718,-0.058835,0.031425,0.802555,-0.029461,0.048956
0.09326,0.423218,0.022242,-0.203782,0.082961,1.43606,0.371178,-0.639428,-0.65309,1.197232
-0.215336,-1.296191,0.491688,1.050073,0.61923,-1.595254,-0.799085,-1.096661,0.843621,-0.944808
0.056229,0.054213,0.392108,-0.02896,0.261718,0.397939,0.55993,-0.166663,0.375899,0.163444
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.031425,-0.324296,-0.403638,-0.400796
-0.141273,0.729415,0.079145,0.151709,0.261718,0.813187,-0.34608,0.070982,0.032902,1.113292
-0.338774,-0.09496,0.527252,1.857252,-1.257711,-0.141884,-1.478592,2.966188,0.064084,0.932079
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.356414,0.861934,-0.628225,-0.060642,-0.00405
0.130292,-0.463965,0.338762,0.26578,0.261718,0.190314,0.106925,0.372989,0.095265,0.244298
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.854712,0.371178,-0.689325,-0.902542,0.685528
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.356414,-1.176589,-1.066936,0.781258,1.257001
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,2.80638,1.088436,-2.7194,-2.866974,1.925109
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.183409,-0.874585,0.766345,1.934972,0.500132
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.480988,0.484429,0.597276,0.594169,0.286611
-3.498799,0.195534,0.221401,-0.256595,-4.922215,-2.425751,0.069175,0.795856,-1.214356,-2.14163
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.307984,0.408929,0.037083,0.469443,-0.379133
0.043885,0.407516,-0.120014,0.281743,0.261718,0.979286,0.446679,0.465328,0.18881,0.742946
0.377169,-0.079257,0.153829,-1.102952,0.261718,1.726734,0.144676,-0.347517,-0.497183,1.597655
0.019197,0.038511,0.19295,0.323367,0.261718,-0.058835,0.371178,-0.01497,0.157628,-0.127434
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.515608,0.55993,1.865101,0.438262,-0.636848
0.846235,0.014957,-0.052442,0.98795,0.261718,0.688613,-0.006326,0.541068,0.251173,0.757907
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.806282,0.106925,0.352913,0.40708,-0.671735
0.043885,0.407516,-0.120014,0.281743,0.261718,0.190314,0.446679,-0.598112,-0.746634,0.058396
