@relation train

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute class {0,1,2,3,4,5}

@data
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.391033,-0.006326,-0.079721,-0.808997,-0.226213,2
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.723232,-0.157328,0.010619,0.282354,-0.447197,2
0.019197,0.038511,0.19295,0.323367,0.261718,-0.224934,0.484429,-0.224773,-0.341275,-0.336639,2
0.105604,0.721563,0.086258,0.505409,0.261718,-0.224934,0.484429,0.675849,-0.029461,-0.346163,2
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.432558,0.220177,0.54831,0.064084,-0.392141,2
0.142636,-0.448263,0.438342,0.978909,0.261718,0.14879,0.106925,0.478899,-0.123005,0.210568,2
0.043885,0.407516,0.047137,0.460921,0.261718,-0.723232,0.069175,-0.236869,-0.964905,-0.57826,2
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.273364,0.55993,0.432089,-0.372457,0.056262,2
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.474083,0.597681,-0.263545,0.064084,-0.620453,2
0.142636,-0.369751,0.413447,0.301347,0.17234,-0.640182,0.446679,-0.226384,0.126447,-0.691759,2
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.930856,-0.119577,-1.041734,-0.372457,-0.659198,2
0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.138481,0.144676,0.586345,-0.341275,-0.991437,2
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.647088,0.220177,0.462455,0.126447,0.586085,2
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.474083,0.144676,-0.938813,-0.964905,-0.395902,2
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.058835,0.55993,-0.370078,-0.621908,-0.265164,2
0.019197,0.038511,0.19295,0.323367,0.261718,1.228436,-0.081827,-0.886605,-0.216549,1.330646,2
3.722352,0.336855,0.175168,-2.701227,0.261718,0.647088,0.371178,1.71405,-0.185368,0.476793,2
0.031541,0.203385,0.086258,0.045008,0.17234,-0.01731,0.484429,-0.226443,0.064084,-0.145095,2
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.307984,0.106925,-0.150023,-0.060642,-0.211133,2
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.640182,-0.006326,0.248206,0.18881,-0.459047,2
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.013906,0.295677,-0.004893,0.095265,-0.949932,2
0.364825,-0.149918,0.171611,0.04277,0.261718,0.480988,0.635431,-0.118066,-0.497183,0.217705,2
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.141884,-0.081827,0.613798,-0.060642,0.018168,2
-0.042522,0.2976,0.079145,1.500568,0.351096,0.896237,0.069175,0.148391,-0.247731,0.905715,2
0.043885,-0.157769,0.228514,-0.211361,0.261718,1.685209,0.371178,-1.44474,-0.777816,1.423857,2
-0.030178,-0.063555,0.285416,-1.278877,0.17234,0.896237,-0.308329,0.134859,-0.091823,1.147288,2
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-2.508801,0.597681,-3.033639,-1.837986,-2.406071,2
0.080916,-0.142067,0.171611,-0.470713,0.261718,0.605563,0.748682,-0.112144,0.18881,0.241079,2
0.031541,0.203385,0.086258,0.045008,0.17234,-0.847807,0.446679,0.382774,0.469443,-0.877336,2
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.224934,0.748682,-0.115037,-0.154186,-0.468799,2
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.854712,0.333428,-0.704489,-1.120812,0.699439,2
-0.042522,0.2976,0.079145,1.500568,0.351096,0.633246,0.748682,1.183155,0.500624,0.264707,2
0.006853,0.077766,0.342319,-0.12859,0.261718,0.06574,0.408929,-0.034405,-0.154186,-0.05145,2
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.10036,-0.081827,-0.252751,-0.185368,0.071006,2
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.058835,0.182426,-0.390347,0.032902,-0.024616,2
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.14879,0.786433,-0.181496,-0.154186,-0.171773,2
-0.116585,-0.016448,0.288973,0.483747,0.17234,0.854712,0.295677,-0.381669,0.001721,0.729782,2
-0.314087,0.540986,-0.041773,0.882562,0.261718,1.768258,1.805694,-0.150334,0.064084,0.632979,2
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.640182,0.295677,0.833037,0.157628,-0.615812,2
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.01731,-0.044076,0.152391,0.001721,0.133957,2
0.006853,0.077766,0.342319,-0.12859,0.261718,0.107265,0.031425,-0.378,0.032902,0.209121,2
-0.38815,0.321153,0.107596,0.886232,0.351096,1.103861,0.257927,-0.131831,-0.123005,0.969523,2
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.141884,0.182426,-0.419471,0.157628,-0.112148,2
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.224934,-0.044076,0.451834,0.219991,-0.057285,2
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.391033,0.144676,0.605236,0.282354,-0.315916,2
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.640182,-0.34608,-0.859035,-0.216549,-0.282608,2
0.056229,-0.09496,0.228514,-0.658066,0.17234,0.273364,0.144676,-0.703421,-0.372457,0.2991,2
0.043885,0.407516,0.047137,0.460921,0.261718,-0.474083,-0.232828,0.800555,-0.091823,-0.187179,2
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.515608,-0.081827,-1.3358,-0.247731,-0.302342,2
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.681707,-0.081827,0.475638,-0.029461,-0.459396,2
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.847807,0.257927,0.326062,0.251173,-0.763909,2
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.231839,-0.195078,-0.180311,-0.403638,0.454949,2
4.462983,-0.181323,0.306755,-2.963951,0.261718,0.024215,0.295677,0.176621,-0.185368,-0.015948,2
0.056229,-0.063555,0.310311,-1.048885,0.261718,0.356414,1.050686,0.126296,-0.372457,-0.131051,2
0.056229,-0.09496,0.228514,-0.658066,0.17234,0.231839,-0.232828,-1.887042,-1.307901,0.49519,2
-0.06721,-0.197025,0.299642,-1.66337,0.261718,1.768258,0.899684,-1.579464,-0.497183,1.151965,2
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.889332,0.031425,-0.066052,0.344717,-0.707527,2
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.391033,0.182426,0.788614,-0.528364,-0.327935,2
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.889332,-0.081827,0.308995,-0.216549,-0.652652,2
0.019197,0.525284,0.068476,0.166658,0.261718,-0.141884,0.333428,0.434846,0.40708,-0.18431,2
0.056229,0.281897,-0.091562,-0.919149,-0.185173,0.314889,0.069175,0.871867,0.064084,0.380388,2
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,2.764855,-2.837607,-2.233976,-2.711067,-1.960598,2
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.183409,0.182426,0.435351,-0.154186,-0.13668,2
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.813187,0.635431,0.270864,-0.372457,0.493538,2
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.515608,0.333428,-0.079255,-0.278912,-0.521155,2
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.314889,-0.006326,0.30286,-0.123005,0.419965,2
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.224934,0.295677,0.511828,0.219991,-0.211953,2
0.142636,-0.448263,0.438342,0.978909,0.261718,-0.349509,-0.044076,0.687635,-0.185368,-0.184588,2
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.349509,0.144676,0.200288,-0.029461,-0.280715,2
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.01731,0.295677,-0.297911,0.157628,-0.04793,2
-0.079554,-0.291239,0.388552,0.855618,0.261718,0.771662,1.805694,-1.45703,-1.49499,-0.161864,2
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.180006,0.333428,-0.699344,-0.247731,-1.11804,2
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.806282,-0.119577,0.137829,-0.590727,-0.55069,2
0.364825,-0.189174,0.502357,0.22329,-1.168333,-3.546922,-5.744389,0.277057,-1.93153,-5.056476,2
0.080916,-0.244132,0.214288,-0.37914,0.261718,0.356414,0.597681,-0.116047,-0.341275,0.125145,2
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.058835,1.050686,0.40184,0.375899,-0.481493,2
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.972381,-0.157328,-0.634943,-0.091823,-0.694604,2
0.142636,-0.000745,0.153829,0.955845,0.261718,-0.474083,0.748682,1.140557,0.438262,-0.691759,2
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.515608,0.55993,1.054508,0.40708,-0.633267,2
-0.00549,0.760819,-0.095119,-0.016936,0.261718,-1.055431,0.182426,-0.224753,-0.341275,-0.927895,2
-0.042522,-0.322644,0.310311,0.287293,0.261718,-0.806282,-0.006326,-0.220463,-0.621908,-0.615462,2
0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.432558,0.220177,-0.181438,0.064084,-0.36545,2
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-2.301176,-3.06411,-1.723176,-2.243345,-2.917799,2
0.019197,-0.118513,0.345875,-1.086511,0.261718,1.26996,0.446679,-2.051044,-2.118619,0.998901,2
-0.030178,-0.189174,0.242739,-0.408799,0.261718,2.391131,0.55993,-2.27669,-1.993893,1.92148,2
0.019197,0.525284,0.068476,0.166658,0.261718,-0.349509,0.257927,0.47523,0.531806,-0.340762,2
0.019197,0.038511,0.19295,0.323367,0.261718,0.397939,-0.232828,0.161924,0.126447,0.63339,2
0.019197,0.289748,-0.116457,1.524856,-0.542686,0.024215,0.484429,1.699915,0.344717,-0.119996,2
0.006853,-0.267686,0.40989,0.565443,0.17234,-0.224934,0.446679,0.152857,-0.123005,-0.324222,2
3.722352,0.336855,0.175168,-2.701227,0.261718,-1.802878,-0.232828,-2.091351,-3.365878,-1.426808,2
0.117948,0.266195,0.043581,-0.590035,0.17234,0.314889,0.257927,-0.809351,-0.154186,0.278281,2
-0.00549,0.760819,-0.095119,-0.016936,0.261718,0.190314,0.899684,-0.968577,-0.310094,-0.195377,2
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.273364,0.408929,-0.327636,-0.060642,0.147881,2
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.013906,0.106925,-0.851929,-0.247731,-0.861845,2
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.439463,-0.006326,-0.340004,-0.964905,0.528811,2
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.231839,0.408929,1.235907,0.126447,0.107412,2
-0.141273,0.729415,0.079145,0.151709,0.261718,0.356414,0.635431,-0.060422,0.251173,0.088932,2
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.01731,0.069175,-1.016359,0.219991,0.074297,2
0.043885,0.69801,0.022242,0.912997,0.261718,-0.141884,0.144676,1.113415,0.126447,-0.089002,2
-0.042522,-0.322644,0.310311,0.287293,0.261718,0.564038,0.220177,0.087737,-0.123005,0.493152,2
0.080916,0.313302,0.079145,0.588985,0.261718,-0.307984,0.257927,1.094329,-0.341275,-0.301486,2
-0.215336,0.360409,0.096927,0.286189,0.17234,-0.01731,0.182426,0.353884,0.157628,0.003425,2
0.031541,0.446772,0.072032,0.600056,0.261718,-0.474083,0.52218,0.809757,0.344717,-0.577838,2
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.231839,0.408929,0.496237,0.095265,0.105471,2
-0.017834,-0.275537,0.388552,0.949727,0.261718,1.103861,0.446679,0.399704,-0.341275,0.84832,2
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.349509,0.748682,-0.393551,-0.933723,-0.588217,2
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.806282,0.333428,-0.51682,-0.964905,-0.784342,2
0.25373,-0.197025,0.260522,0.326888,0.261718,2.100457,0.484429,-1.856599,-2.180982,1.710262,2
0.25373,-0.338346,0.352988,-1.154243,0.17234,0.397939,0.408929,-0.380445,-0.060642,0.251603,2
0.117948,0.556689,-0.009765,-0.57261,0.261718,0.14879,0.182426,-1.218123,0.032902,0.151534,2
0.105604,-0.377602,0.260522,0.107578,0.261718,0.273364,0.220177,-0.193378,-0.65309,0.257992,2
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.564038,0.220177,-0.081021,-0.060642,0.507341,2
-0.128929,-0.322644,0.288973,0.764881,0.261718,0.06574,-0.34608,0.628301,0.313536,0.394661,2
0.303106,0.352558,0.082701,0.703981,0.261718,-0.10036,-0.119577,0.43803,-0.310094,0.084941,2
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.22153,0.182426,-1.508345,-0.341275,-1.067312,2
0.278418,-0.197025,0.239183,-0.73839,0.261718,0.854712,0.031425,-1.697626,-0.684271,0.883304,2
-0.017834,0.23479,-0.180472,0.621032,0.261718,-0.183409,0.635431,0.595315,-0.091823,-0.388656,2
0.019197,-0.173471,0.306755,-0.081535,0.17234,0.522513,0.182426,-1.534284,-0.684271,0.500071,2
0.031541,0.446772,0.072032,0.600056,0.261718,-0.224934,0.333428,0.752696,0.219991,-0.268539,2
-0.017834,0.23479,-0.180472,0.621032,0.261718,0.273364,0.597681,0.50214,0.001721,0.042941,2
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.557133,-0.232828,0.885419,0.282354,-0.253386,2
0.080916,0.588093,0.01513,0.00225,0.261718,-0.307984,0.144676,0.236906,-0.091823,-0.245635,2
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.847807,0.220177,0.63199,0.18881,-0.766645,2
0.167323,0.690159,-0.08445,-0.009059,0.261718,0.771662,0.52218,-0.238694,-0.466001,0.530451,2
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.847807,0.635431,0.892409,0.032902,-0.968653,2
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.979286,0.408929,0.84987,-0.310094,0.744273,2
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.640182,0.446679,-0.192621,0.001721,-0.691759,2
0.278418,-0.197025,0.239183,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060642,-0.198487,2
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.190314,0.106925,0.133345,-0.185368,0.233822,2
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.349509,-0.044076,-0.020329,-0.123005,-0.179693,2
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.937762,-0.044076,0.061585,-0.154186,1.00975,2
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.391033,0.635431,0.245565,0.095265,-0.565204,2
-0.38815,0.321153,0.107596,0.886232,0.351096,-0.307984,0.182426,0.334934,0.001721,-0.255556,2
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.515608,0.106925,1.179932,0.219991,-0.396504,2
0.192011,0.226939,0.118265,-0.472443,0.17234,0.439463,0.182426,-0.783121,-0.559546,0.435094,2
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.432558,0.031425,1.105279,0.438262,-0.295688,2
0.080916,-0.126364,0.360101,-0.587947,0.261718,0.314889,0.333428,0.004756,-0.43482,0.222815,2
-0.38815,0.321153,0.107596,0.886232,0.351096,1.394535,-0.308329,-0.31323,-0.466001,1.620006,2
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.474083,0.144676,1.323586,0.469443,-0.376818,2
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.806282,0.069175,0.632534,-0.341275,-0.651133,2
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.598658,-0.006326,1.27233,0.064084,-0.425183,2
0.043885,0.69801,0.022242,0.912997,0.261718,0.024215,0.408929,0.864839,-0.060642,-0.084566,2
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.474083,0.182426,0.12387,-0.123005,-0.408306,2
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.515608,0.069175,-0.658921,-0.123005,-0.389356,2
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.474083,0.182426,-0.079196,0.251173,-0.405268,2
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.01731,0.220177,-0.002098,0.095265,-0.014224,2
-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.391033,0.446679,0.503518,0.126447,-0.471234,2
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.024215,0.295677,1.63565,0.032902,-0.012368,2
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.681707,0.748682,-0.113232,-0.996086,-0.870091,2
0.142636,-0.448263,0.438342,0.978909,0.261718,2.349606,0.484429,-1.622993,-0.933723,1.938683,2
-0.042522,0.2976,0.079145,1.500568,0.351096,-0.391033,-2.422353,0.427468,-0.341275,1.993762,2
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.515608,0.220177,0.556639,0.095265,-0.466015,2
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.273364,0.031425,-0.793508,-0.341275,0.352095,2
0.019197,-0.118513,0.345875,-1.086511,0.261718,1.145386,0.257927,-1.565174,-0.808997,1.022457,2
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.314889,0.220177,-0.573609,-0.216549,0.279993,2
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.598658,0.257927,0.294861,-0.060642,-0.561093,2
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.266459,0.257927,1.106969,-0.154186,-0.259149,2
0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.30458,0.069175,0.237566,0.032902,-1.106335,2
3.722352,0.336855,0.175168,-2.701227,0.261718,0.979286,0.144676,1.506324,-0.154186,0.932055,2
0.080916,0.313302,0.079145,0.588985,0.261718,0.647088,0.484429,0.554367,0.375899,0.437108,2
0.019197,0.038511,0.19295,0.323367,0.261718,0.647088,-0.044076,-0.786907,-0.341275,0.744429,2
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.058835,0.106925,0.327226,-0.310094,0.006993,2
0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.224934,0.182426,0.639155,0.095265,-0.168976,2
0.056229,0.187683,-0.031104,-0.958476,0.261718,-0.266459,0.333428,0.337031,-0.247731,-0.294229,2
0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.723232,0.031425,-1.293552,-1.058449,-0.554391,2
0.019197,0.525284,0.068476,0.166658,0.261718,-0.10036,-0.119577,0.100105,0.095265,0.108171,2
0.080916,-0.063555,0.349432,0.968645,-1.347089,0.231839,0.55993,0.12088,-0.216549,0.018806,2
0.068573,0.069915,-0.002652,-1.149827,-1.257711,1.685209,0.371178,1.398394,0.594169,1.423265,2
-3.498799,-0.291239,0.37077,-0.281212,-4.922215,-0.681707,0.220177,0.428788,-0.029461,-0.606999,2
-0.00549,0.760819,-0.095119,-0.016936,0.261718,-1.013906,-0.270579,0.11158,-0.060642,-0.6727,2
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.024215,0.257927,0.44071,0.095265,-0.002965,2
0.192011,-0.369751,0.278304,-0.659618,0.261718,1.062336,0.182426,-1.218279,-0.466001,0.978009,2
-0.06721,-0.197025,0.299642,-1.66337,0.261718,-1.138481,0.371178,-2.002137,-1.744441,-1.100187,2
3.722352,0.336855,0.175168,-2.701227,0.261718,1.020811,0.069175,0.116084,-1.151994,1.015959,2
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.06574,0.144676,0.29956,0.219991,0.105724,2
0.043885,0.274046,0.182281,0.095763,0.261718,-0.640182,0.333428,0.310374,-0.060642,-0.629964,2
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.01731,0.220177,0.583995,0.500624,-0.021891,2
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.688613,0.257927,-0.435915,-0.964905,0.598803,2
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.515608,0.220177,-0.027047,-0.808997,-0.461265,2
0.352481,0.321153,0.128935,-1.64672,-0.900198,-0.972381,0.597681,-0.213609,-0.060642,-1.054052,2
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.356414,-0.081827,0.085447,-0.310094,0.49713,2
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.01731,0.295677,0.27263,0.18881,-0.04822,2
0.352481,0.321153,0.128935,-1.64672,-0.900198,-0.806282,0.333428,-0.883324,-0.091823,-0.774843,2
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.688613,0.069175,0.461387,0.157628,0.709457,2
0.068573,0.069915,-0.002652,-1.149827,-1.257711,-0.183409,0.371178,1.321257,-0.65309,-0.252615,2
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.266459,-3.026359,-0.596015,0.375899,-1.695252,2
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.681707,-0.006326,0.23578,0.157628,-0.502011,2
0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.266459,0.673182,-0.279485,-0.029461,-0.473464,2
-0.042522,0.2976,0.079145,1.500568,0.351096,-0.307984,-0.044076,1.58154,0.064084,-0.122407,2
-0.178304,0.258344,-0.12357,0.228303,0.082961,0.647088,0.55993,-0.248013,0.095265,0.393902,2
0.019197,-0.040001,0.288973,-0.042597,0.261718,0.480988,0.069175,-0.50849,-0.559546,0.524423,2
0.019197,-0.040001,0.288973,-0.042597,0.261718,-1.013906,0.069175,0.890701,0.095265,-0.842014,2
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.141884,0.446679,0.499752,-0.029461,-0.228275,2
0.043885,0.274046,0.182281,0.095763,0.261718,-0.557133,0.069175,0.243527,-0.123005,-0.426088,2
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.889332,0.333428,0.458028,0.032902,-0.859193,2
-0.00549,0.760819,-0.095119,-0.016936,0.261718,0.854712,0.182426,-1.22255,0.001721,0.790926,2
0.043885,0.274046,0.182281,0.095763,0.261718,-0.598658,0.257927,0.447583,-0.247731,-0.565192,2
-0.314087,0.540986,-0.041773,0.882562,0.261718,1.020811,1.503691,0.13148,0.375899,0.188675,2
0.303106,0.352558,0.082701,0.703981,0.261718,0.107265,0.371178,0.671539,-0.029461,0.008174,2
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.01731,0.257927,-0.011941,-0.185368,-0.020758,2
0.290762,0.077766,0.118265,0.275805,0.261718,-0.141884,0.295677,0.164389,-0.278912,-0.165745,2
0.192011,-0.03215,0.249852,-0.418765,0.17234,0.896237,0.597681,-1.102427,-0.497183,0.581119,2
-0.042522,-0.322644,0.310311,0.287293,0.261718,0.273364,0.371178,-0.079526,-0.185368,0.16154,2
0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.429155,0.069175,-0.75893,-0.715453,-1.219725,2
0.426544,0.588093,0.160942,-0.889699,0.261718,-0.141884,0.333428,0.963217,0.032902,-0.187119,2
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.723232,0.182426,0.540679,-0.466001,-0.635486,2
0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.013906,-0.081827,0.117249,0.219991,-0.756507,2
0.142636,-0.000745,0.153829,0.955845,0.261718,0.14879,0.635431,1.026143,0.095265,-0.091654,2
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.605563,0.295677,0.160429,-0.091823,0.503495,2
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.307984,-0.157328,-0.340159,-0.372457,-0.073548,2
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.391033,0.069175,0.390074,0.219991,-0.279389,2
0.15498,-0.385453,0.381439,0.314237,0.261718,0.14879,0.220177,0.285833,-0.310094,0.154994,2
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.474083,0.182426,0.108978,-0.216549,-0.40123,2
0.15498,-0.385453,0.381439,0.314237,0.261718,1.311485,0.371178,-1.158382,-0.777816,1.099308,2
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.647088,0.069175,-0.361321,-0.247731,0.682008,2
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.806282,-0.006326,0.505324,0.157628,-0.614992,2
0.15498,-0.3619,0.40989,-0.171945,0.261718,0.231839,-0.044076,-0.552097,-0.060642,0.366622,2
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.183409,0.295677,-0.221666,-0.060642,-0.208432,2
0.352481,0.321153,0.128935,-1.64672,-0.900198,-0.598658,-2.913108,-1.201018,-1.183175,-2.25361,2
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.391033,0.069175,0.825329,-0.154186,-0.268117,2
-0.091897,0.2976,0.079145,0.196496,0.261718,1.103861,0.635431,-0.387979,0.500624,0.745261,2
0.105604,0.721563,0.086258,0.505409,0.261718,0.314889,0.220177,0.136353,-0.216549,0.273953,2
-0.042522,0.752968,-0.109344,1.041241,-1.347089,2.183507,-0.006326,-0.562989,-0.777816,2.139148,2
0.019197,0.525284,0.068476,0.166658,0.261718,-0.432558,0.182426,0.691402,0.469443,-0.364643,2
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.10036,-0.006326,0.214617,-0.060642,0.04487,2
0.080916,0.588093,0.01513,0.00225,0.261718,0.522513,1.805694,-0.518373,0.001721,-0.360569,2
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.474083,0.031425,0.85185,0.064084,-0.332082,2
